,cause,num_incident
97068,No mediate cause,2010S003823
97069,No mediate cause,2010S001709
97070,No mediate cause,2010S003219
97071,No mediate cause,2010S003619
97072,No mediate cause,2010S004270
97073,No mediate cause,2010S003831
97074,No mediate cause,2010S000234
97075,No mediate cause,2010S006906
97076,No mediate cause,2010S001403
97077,No mediate cause,2010S007780
97078,No mediate cause,2010S004083
97079,Speeding,2010S000740
97080,No mediate cause,2010S001988
97081,No mediate cause,2010S005889
97082,No mediate cause,2010S007130
97083,No mediate cause,2010S007808
97084,No mediate cause,2010S003558
97085,No mediate cause,2010S007799
97086,No mediate cause,2010S006284
97087,No mediate cause,2010S004918
97088,No mediate cause,2010S007646
97089,No mediate cause,2010S003731
97090,No mediate cause,2010S007993
97091,No mediate cause,2010S006869
97092,Road_damaged,2010S002705
97093,No mediate cause,2010S004017
97094,No mediate cause,2010S005328
97095,No mediate cause,2010S008191
97096,No mediate cause,2010S001127
97097,Road_damaged,2010S002434
97098,No mediate cause,2010S007508
97099,No mediate cause,2010S000656
97100,No mediate cause,2010S000292
97101,No mediate cause,2010S000077
97102,No mediate cause,2010S008828
97103,No mediate cause,2010S002786
97104,No mediate cause,2010S003990
97105,No mediate cause,2010S001930
97106,No mediate cause,2010S007172
97107,No mediate cause,2010S008236
97108,No mediate cause,2010S004502
97109,No mediate cause,2010S003085
97110,No mediate cause,2010S005493
97111,No mediate cause,2010S005474
97112,No mediate cause,2010S005986
97113,No mediate cause,2010S008164
97114,No mediate cause,2010S002917
97115,No mediate cause,2010S007570
97116,No mediate cause,2010S007450
97117,No mediate cause,2010S008586
97118,No mediate cause,2010S007708
97119,No mediate cause,2010S005329
97120,No mediate cause,2010S000964
97121,DrunkDriving,2010S008946
97122,No mediate cause,2010S000325
97123,No mediate cause,2010S003690
97124,No mediate cause,2010S003084
97125,No mediate cause,2010S004145
97126,No mediate cause,2010S003869
97127,No mediate cause,2010S000712
97128,No mediate cause,2010S006120
97129,No mediate cause,2010S003090
97130,No mediate cause,2010S007745
97131,No mediate cause,2010S009044
97132,No mediate cause,2010S008489
97133,No mediate cause,2010S001473
97134,No mediate cause,2010S005512
97135,No mediate cause,2010S005914
97136,DrunkDriving,2010S007179
97137,No mediate cause,2010S004917
97138,No mediate cause,2010S002962
97139,No mediate cause,2010S000022
97140,No mediate cause,2010S006205
97141,No mediate cause,2010S001257
97142,No mediate cause,2010S000162
97143,No mediate cause,2010S003392
97144,No mediate cause,2010S007734
97145,No mediate cause,2010S002620
97146,No mediate cause,2010S004632
97147,No mediate cause,2010S008851
97148,No mediate cause,2010S008664
97149,No mediate cause,2010S000355
97150,No mediate cause,2010S007953
97151,No mediate cause,2010S001058
97152,No mediate cause,2010S000295
97153,Road_damaged,2010S002919
97154,No mediate cause,2010S007211
97155,No mediate cause,2010S001065
97156,No mediate cause,2010S000855
97157,No mediate cause,2010S007039
97158,No mediate cause,2010S008669
97159,DrunkDriving,2010S004836
97160,No mediate cause,2010S002908
97161,No mediate cause,2010S007543
97162,No mediate cause,2010S007411
97163,No mediate cause,2010S008833
97164,No mediate cause,2010S000705
97165,No mediate cause,2010S005389
97166,No mediate cause,2010S002165
97167,No mediate cause,2010S001949
97168,No mediate cause,2010S008229
97169,No mediate cause,2010S001235
97170,No mediate cause,2010S003513
97171,No mediate cause,2010S006192
97172,Road_damaged,2010S006068
97173,No mediate cause,2010S000828
97174,No mediate cause,2010S008864
97175,No mediate cause,2010S006170
97176,No mediate cause,2010S004672
97177,No mediate cause,2010S000141
97178,No mediate cause,2010S003069
97179,No mediate cause,2010S004970
97180,No mediate cause,2010S008894
97181,DrunkDriving,2010S008770
97182,No mediate cause,2010S004579
97183,No mediate cause,2010S007940
97184,No mediate cause,2010S004484
97185,No mediate cause,2010S005047
97186,No mediate cause,2010S005693
97187,No mediate cause,2010S004604
97188,No mediate cause,2010S008176
97189,No mediate cause,2010S007879
97190,No mediate cause,2010S007575
97191,No mediate cause,2010S005336
97192,No mediate cause,2010S001288
97193,No mediate cause,2010S000663
97194,No mediate cause,2010S000864
97195,No mediate cause,2010S000424
97196,No mediate cause,2010S006384
97197,No mediate cause,2010S001607
97198,No mediate cause,2010S000168
97199,No mediate cause,2010S004490
97200,No mediate cause,2010S006005
97201,No mediate cause,2010S001424
97202,No mediate cause,2010S001632
97203,No mediate cause,2010S005277
97204,No mediate cause,2010S002737
97205,No mediate cause,2010S000541
97206,No mediate cause,2010S005088
97207,No mediate cause,2010S008521
97208,No mediate cause,2010S001572
97209,No mediate cause,2010S000537
97210,No mediate cause,2010S006449
97211,No mediate cause,2010S008524
97212,No mediate cause,2010S002747
97213,No mediate cause,2010S005771
97214,No mediate cause,2010S006721
97215,No mediate cause,2010S008087
97216,No mediate cause,2010S002707
97217,No mediate cause,2010S002816
97218,No mediate cause,2010S006590
97219,No mediate cause,2010S007220
97220,No mediate cause,2010S001182
97221,No mediate cause,2010S007729
97222,DrunkDriving,2010S007769
97223,No mediate cause,2010S001916
97224,No mediate cause,2010S008217
97225,No mediate cause,2010S004109
97226,No mediate cause,2010S000287
97227,No mediate cause,2010S000911
97228,Road_damaged,2010S005839
97229,No mediate cause,2010S005046
97230,No mediate cause,2010S007163
97231,No mediate cause,2010S008027
97232,No mediate cause,2010S005729
97233,No mediate cause,2010S006874
97234,No mediate cause,2010S003222
97235,No mediate cause,2010S006101
97236,No mediate cause,2010S001283
97237,No mediate cause,2010S005507
97238,No mediate cause,2010S007595
97239,No mediate cause,2010S006982
97240,No mediate cause,2010S006947
97241,No mediate cause,2010S001143
97242,No mediate cause,2010S002000
97244,No mediate cause,2010S006945
97245,No mediate cause,2010S000396
97246,No mediate cause,2010S003028
97247,No mediate cause,2010S000801
97248,DrunkDriving,2010S004656
97249,No mediate cause,2010S001559
97250,No mediate cause,2010S000146
97251,No mediate cause,2010S002824
97252,No mediate cause,2010S003686
97253,No mediate cause,2010S008513
97254,No mediate cause,2010S003946
97255,No mediate cause,2010S002975
97256,No mediate cause,2010S004272
97257,No mediate cause,2010S007144
97258,No mediate cause,2010S004058
97259,No mediate cause,2010S000707
97260,No mediate cause,2010S001482
97261,DrunkDriving,2010S001633
97262,No mediate cause,2010S008732
97263,No mediate cause,2010S000566
97264,Speeding,2010S006587
97265,No mediate cause,2010S008419
97266,No mediate cause,2010S000507
97267,No mediate cause,2010S007907
97268,No mediate cause,2010S000165
97269,No mediate cause,2010S007316
97270,No mediate cause,2010S007086
97271,No mediate cause,2010S001999
97272,No mediate cause,2010S002422
97273,No mediate cause,2010S003657
97274,No mediate cause,2010S006533
97275,No mediate cause,2010S001686
97276,No mediate cause,2010S006204
97277,DrunkDriving,2010S001629
97278,No mediate cause,2010S001820
97279,No mediate cause,2010S005503
97280,No mediate cause,2010S002493
97281,No mediate cause,2010S000866
97282,No mediate cause,2010S005602
97284,No mediate cause,2010S006382
97285,No mediate cause,2010S005567
97286,No mediate cause,2010S004494
97287,DrunkDriving,2010S000189
97288,No mediate cause,2010S001808
97289,No mediate cause,2010S008980
97290,No mediate cause,2010S006255
97291,No mediate cause,2010S002069
97292,No mediate cause,2010S008600
97293,No mediate cause,2010S002920
97294,No mediate cause,2010S002087
97295,No mediate cause,2010S002110
97296,No mediate cause,2010S002296
97297,No mediate cause,2010S004023
97298,No mediate cause,2010S000838
97299,No mediate cause,2010S006545
97300,No mediate cause,2010S003600
97301,No mediate cause,2010S001683
97302,No mediate cause,2010S003667
97303,No mediate cause,2010S008639
97304,No mediate cause,2010S007884
97305,No mediate cause,2010S003395
97306,No mediate cause,2010S007336
97307,No mediate cause,2010S005633
97308,DrunkDriving,2010S001173
97309,No mediate cause,2010S000600
97310,No mediate cause,2010S005011
97311,No mediate cause,2010S004171
97312,No mediate cause,2010S008077
97313,No mediate cause,2010S006422
97314,No mediate cause,2010S008742
97315,No mediate cause,2010S004373
97316,No mediate cause,2010S005316
97317,No mediate cause,2010S002871
97318,No mediate cause,2010S000310
97319,No mediate cause,2010S008659
97320,No mediate cause,2010S002186
97321,DrunkDriving,2010S000547
97322,No mediate cause,2010S002980
97323,No mediate cause,2010S001953
97324,No mediate cause,2010S006781
97325,No mediate cause,2010S002295
97326,Speeding,2010S007887
97327,No mediate cause,2010S004221
97328,No mediate cause,2010S006402
97329,No mediate cause,2010S001707
97330,No mediate cause,2010S005665
97331,DUI,2010S003334
97332,DrunkDriving,2010S004331
97333,No mediate cause,2010S001416
97334,No mediate cause,2010S002200
97335,No mediate cause,2010S002717
97336,No mediate cause,2010S004571
97337,No mediate cause,2010S005812
97338,No mediate cause,2010S000827
97339,No mediate cause,2010S005720
97340,No mediate cause,2010S008344
97341,No mediate cause,2010S003867
97342,No mediate cause,2010S001665
97343,No mediate cause,2010S000078
97344,No mediate cause,2010S005491
97345,No mediate cause,2010S003391
97346,No mediate cause,2010S006044
97347,No mediate cause,2010S006468
97348,No mediate cause,2010S005554
97349,Road_damaged,2010S006782
97350,No mediate cause,2010S001661
97351,No mediate cause,2010S004292
97352,No mediate cause,2010S004202
97353,No mediate cause,2010S002834
97354,No mediate cause,2010S003906
97355,No mediate cause,2010S006106
97356,No mediate cause,2010S000500
97357,DrunkDriving,2010S002401
97358,No mediate cause,2010S003045
97359,No mediate cause,2010S006577
97360,No mediate cause,2010S003813
97361,No mediate cause,2010S007741
97362,No mediate cause,2010S008066
97363,DrunkDriving,2010S003255
97364,DUI,2010S003348
97365,No mediate cause,2010S006907
97366,No mediate cause,2010S003817
97367,No mediate cause,2010S006367
97368,No mediate cause,2010S001831
97369,No mediate cause,2010S007900
97370,No mediate cause,2010S000778
97371,No mediate cause,2010S003016
97372,No mediate cause,2010S007518
97373,No mediate cause,2010S003744
97374,No mediate cause,2010S008545
97375,No mediate cause,2010S007349
97376,No mediate cause,2010S004793
97377,No mediate cause,2010S003451
97378,No mediate cause,2010S000631
97379,No mediate cause,2010S007723
97380,No mediate cause,2010S008309
97381,No mediate cause,2010S004399
97383,No mediate cause,2010S003709
97384,No mediate cause,2010S008323
97385,No mediate cause,2010S007795
97386,No mediate cause,2010S007786
97387,No mediate cause,2010S005837
97388,No mediate cause,2010S004014
97389,Road_damaged,2010S003267
97390,No mediate cause,2010S007328
97391,No mediate cause,2010S006934
97392,No mediate cause,2010S004943
97393,No mediate cause,2010S001413
97394,No mediate cause,2010S005891
97395,No mediate cause,2010S008562
97396,No mediate cause,2010S004435
97397,No mediate cause,2010S006612
97398,No mediate cause,2010S009057
97399,No mediate cause,2010S008482
97400,No mediate cause,2010S000103
97401,No mediate cause,2010S004622
97402,No mediate cause,2010S006383
97403,No mediate cause,2010S005919
97404,No mediate cause,2010S000201
97405,No mediate cause,2010S002010
97406,No mediate cause,2010S007181
97407,No mediate cause,2010S000549
97408,No mediate cause,2010S001845
97409,No mediate cause,2010S000662
97410,Speeding,2010S003716
97411,No mediate cause,2010S002153
97412,No mediate cause,2010S006685
97413,DrunkDriving,2010S006771
97414,No mediate cause,2010S002781
97415,No mediate cause,2010S002352
97416,Road_damaged,2010S001838
97417,No mediate cause,2010S000674
97418,No mediate cause,2010S006501
97419,No mediate cause,2010S005039
97420,No mediate cause,2010S007971
97421,No mediate cause,2010S008141
97422,No mediate cause,2010S006325
97423,No mediate cause,2010S006953
97424,No mediate cause,2010S008680
97425,No mediate cause,2010S004920
97426,No mediate cause,2010S007817
97427,No mediate cause,2010S005095
97428,No mediate cause,2010S008653
97429,Speeding,2010S008291
97430,No mediate cause,2010S004496
97431,No mediate cause,2010S003436
97432,Road_damaged,2010S003448
97433,No mediate cause,2010S002015
97434,No mediate cause,2010S001800
97435,No mediate cause,2010S005578
97436,No mediate cause,2010S007846
97437,DrunkDriving,2010S003353
97438,No mediate cause,2010S008934
97439,No mediate cause,2010S004253
97440,No mediate cause,2010S006632
97441,No mediate cause,2010S005574
97442,No mediate cause,2010S003463
97443,No mediate cause,2010S000957
97444,Road_damaged,2010S001310
97445,No mediate cause,2010S003983
97446,No mediate cause,2010S007736
97447,No mediate cause,2010S005869
97448,No mediate cause,2010S005300
97449,No mediate cause,2010S003688
97450,Speeding,2010S001943
97451,No mediate cause,2010S000846
97452,No mediate cause,2010S006909
97453,No mediate cause,2010S004891
97454,No mediate cause,2010S007866
97455,No mediate cause,2010S004397
97456,DrunkDriving,2010S005487
97457,No mediate cause,2010S005735
97458,No mediate cause,2010S005925
97459,No mediate cause,2010S008879
97460,No mediate cause,2010S004067
97461,No mediate cause,2010S004911
97462,No mediate cause,2010S005757
97463,No mediate cause,2010S001227
97464,No mediate cause,2010S009015
97465,DrunkDriving,2010S002321
97466,No mediate cause,2010S005022
97467,No mediate cause,2010S000765
97468,No mediate cause,2010S008041
97469,No mediate cause,2010S000505
97470,No mediate cause,2010S001528
97471,DUI,2010S006148
97472,No mediate cause,2010S000974
97473,No mediate cause,2010S008702
97474,No mediate cause,2010S008465
97475,No mediate cause,2010S001345
97476,No mediate cause,2010S007064
97477,No mediate cause,2010S004936
97478,No mediate cause,2010S000553
97479,No mediate cause,2010S008915
97480,No mediate cause,2010S007897
97481,No mediate cause,2010S004263
97482,No mediate cause,2010S006140
97483,No mediate cause,2010S004527
97484,No mediate cause,2010S000385
97485,No mediate cause,2010S000072
97486,No mediate cause,2010S007468
97487,No mediate cause,2010S004478
97488,No mediate cause,2010S008570
97489,No mediate cause,2010S002505
97490,No mediate cause,2010S002400
97491,No mediate cause,2010S005725
97492,No mediate cause,2010S002874
97493,No mediate cause,2010S009035
97494,No mediate cause,2010S004659
97495,No mediate cause,2010S003343
97496,No mediate cause,2010S002079
97497,No mediate cause,2010S001083
97498,No mediate cause,2010S001973
